upload_ID,upload_RA,upload_Dec,distance,ra,dec,jAperMag3,jAperMag3Err,ksAperMag3,ksAperMag3Err,yAperMag3,yAperMag3Err
3145,166.7708919,61.0768731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3146,167.7297141,-17.794114999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3147,167.8003417,-41.0930153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3148,167.8005909,-41.0929891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149,168.1840043,18.5508583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150,167.6979241,16.513687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3151,168.4537399,15.9490999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3152,168.699636,-26.3082589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3153,168.70000249999995,-26.3098385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3154,168.1644123,-38.9493174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3155,168.163976,-38.9497056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3156,168.6321253,25.57229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3157,171.0561754,75.0993332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3158,167.440282,75.6978194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3159,169.195419,-23.5516238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3160,168.91046269999995,9.2571172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3161,169.186336,-30.1447329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3162,167.62621769999996,57.9054005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3163,167.31616169999995,57.9054005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3164,170.2423867,56.877811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,168.67191699999995,-15.3383671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3166,169.18517869999997,27.7663029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3167,168.5146349,13.4800923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3168,169.7147113,32.9339086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3169,169.6142838,32.729598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3170,169.03744809999995,10.3654152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171,169.5604554,-3.2341315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3172,169.89361090000003,-2.6509232000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3173,169.45448430000005,3.692248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174,169.6606201,31.4262497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3175,169.66069960000004,31.4260401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3176,167.1578038,74.1114423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3177,170.0538554,21.4220748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3178,170.390681,20.2988151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3179,170.3468488,20.3041976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3180,170.3477914,20.3048362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3181,169.9210064,-16.8557573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3182,170.2887281,-16.8982085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3183,169.4887415,-37.0072419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3184,170.5652225,28.661499100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3185,169.5517873,-8.937319500000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3186,169.5322033,9.6097851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3187,170.77824730000003,23.9539821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3188,170.7786495,25.8921514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3189,170.7790747,25.8922515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3190,170.77895519999996,25.8923092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3191,170.7267621,25.8389802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3192,170.7271763,25.8390805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3193,170.7266876,25.8389763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3194,169.5309043,-6.4421458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3195,170.14251140000005,-40.7614431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3196,170.4085062,6.1356768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3197,170.4063791,6.131433900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3198,170.5834162,40.8946554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3199,168.263508,68.3497449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,170.61061569999995,-38.5862281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201,171.1000094,-56.40800260000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3202,170.8553007,12.9335564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3203,171.3073236,15.3258905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3204,171.57951630000005,44.4895521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205,170.4701361,-26.8273157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3206,171.1674641,66.5142027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3207,170.84021819999995,7.9863282999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3208,171.1690416,-32.8980491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3209,170.9306602,0.0256113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3210,170.20588940000005,0.194244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3211,171.00074909999995,49.117469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3212,171.04792709999995,48.94226870000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3213,171.438885,54.2139733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3214,171.3873827,70.5245693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,169.78701919999997,71.28975890000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3216,170.9633793,32.23815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3217,171.4502552,17.857631899999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3218,171.15848630000005,17.942340899999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219,172.4968514,65.84922850000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3220,169.87967780000002,64.93083829999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3221,171.9533885,-8.615547099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3222,172.218684,-4.0252798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3223,171.1580541,-4.3637864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3224,170.9319137,25.2807749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3225,172.440783,37.0753635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3226,172.0844401,51.29544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3227,171.11587880000005,52.1344237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3228,172.0233367,-24.3089544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3229,171.6534567,-50.0614626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3230,171.6979199,-42.6843424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3231,172.8295206,40.5357894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3232,172.9397983,-14.6482556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3233,171.919287,-30.3625584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3234,171.3968505,-30.4788853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3235,172.20712959999997,-13.4263245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3236,172.34284250000005,-38.6661979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3237,173.0422157,-10.4851062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3238,172.8058664,-9.9330267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3239,173.0260253,7.5883339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3240,171.2911134,46.7569238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3241,172.837503,-37.6814191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3242,172.6270691,-38.1246736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3243,172.375194,0.734628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3244,171.8797383,1.8524934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3245,172.4717389,-45.57602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3246,172.2102218,-45.7076329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3247,172.36524719999997,23.3288801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3248,173.3334563,23.088337300000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3249,173.40753759999996,53.3272088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250,173.7089949,-43.7837908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3251,173.6372479,33.333581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3252,173.7343994,44.16971420000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3253,173.3549738,44.2954377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3254,171.8978634,-78.2482945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3255,171.8978634,-78.2482945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3256,170.055161,-78.154953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3257,172.51275790000003,18.9623661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3258,172.6008423,20.3637067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3259,172.6005111,20.362896300000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3260,169.729833,78.5071657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3261,172.3399281,17.052592800000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3262,173.6881396,16.7617603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3263,172.7180079,16.63338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3264,172.54294119999997,31.6630503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3265,172.5435174,31.6637593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3266,172.5801631,-11.9698474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,173.52120680000004,5.1918966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
